state,year,month,BARLEY,CORN,OATS,SOYBEANS
Louisiana,2021,3,,,,10.4
Louisiana,2021,4,,,,14.0
Louisiana,2021,5,,,,9.86
Louisiana,2021,7,,,,12.7
Louisiana,2021,8,,,,12.5
Louisiana,2021,9,,,,12.5
Louisiana,2021,10,,,,12.2
Louisiana,2021,11,,,,12.2
Louisiana,2021,12,,,,12.7
Louisiana,2022,1,,,,13.4
Louisiana,2022,2,,,,14.8
Louisiana,2022,3,,,,14.7
Louisiana,2022,4,,,,15.8
Louisiana,2022,5,,,,13.4
Louisiana,2022,7,,,,13.7
Louisiana,2022,8,,,,13.7
Louisiana,2022,9,,,,13.1
Louisiana,2022,10,,,,13.2
Louisiana,2022,11,,,,14.1
Louisiana,2022,12,,,,13.6
Maryland,2017,10,,3.5,,
Maryland,2017,11,,3.5,,
Maryland,2017,12,,4.75,,
Maryland,2018,1,,3.6,,
Maryland,2018,2,,3.8,,
Maryland,2018,3,,4.08,,
Maryland,2018,4,,3.98,,
Maryland,2018,6,,4.14,,
Maryland,2018,7,,3.94,,
Maryland,2018,9,,3.56,,
Maryland,2018,10,,3.73,,
Maryland,2018,11,,3.52,,
Maryland,2018,12,,3.95,,
Maryland,2019,1,,4.84,,
Maryland,2019,3,,4.46,,
Maryland,2019,4,,4.99,,
Maryland,2019,5,,4.49,,
Maryland,2019,7,,5.14,,
Maryland,2019,8,,4.37,,
Michigan,2000,1,,1.85,1.5,4.63
Michigan,2000,2,,1.95,1.42,4.78
Michigan,2000,3,,2.08,1.42,4.88
Michigan,2000,4,,2.03,1.42,5.09
Michigan,2000,5,,2.08,1.6,5.21
Michigan,2000,6,,1.91,1.44,4.96
Michigan,2000,7,,1.76,1.33,4.68
Michigan,2000,8,,1.51,1.13,4.5
Michigan,2000,9,,1.59,1.15,4.75
Michigan,2000,10,,1.74,1.35,4.5
Michigan,2000,11,,1.86,1.54,4.55
Michigan,2000,12,,1.88,1.36,4.73
Michigan,2001,1,,2.04,1.47,4.67
Michigan,2001,2,,1.96,1.42,4.45
Michigan,2001,3,,1.95,1.62,4.42
Michigan,2001,4,,1.9,1.29,4.29
Michigan,2001,5,,1.86,1.49,4.39
Michigan,2001,6,,1.75,1.47,4.43
Michigan,2001,7,,1.89,1.4,4.81
Michigan,2001,8,,1.96,1.36,4.91
Michigan,2001,9,,1.93,1.46,4.76
Michigan,2001,10,,1.82,1.57,4.06
Michigan,2001,11,,1.75,1.8,4.09
Michigan,2001,12,,1.9,2.1,4.16
Michigan,2002,1,,1.93,2.32,4.24
Michigan,2002,2,,1.9,1.99,4.26
Michigan,2002,3,,1.92,2.03,4.44
Michigan,2002,4,,1.88,2.49,4.66
Michigan,2002,5,,1.92,2.34,4.6
Michigan,2002,6,,1.97,2.3,4.97
Michigan,2002,7,,2.16,1.8,5.46
Michigan,2002,8,,2.44,1.7,5.56
Michigan,2002,9,,2.41,1.66,5.37
Michigan,2002,10,,2.33,1.6,5.27
Michigan,2002,11,,2.31,1.64,5.59
Michigan,2002,12,,2.3,1.82,5.66
Michigan,2003,1,,2.33,1.97,5.68
Michigan,2003,2,,2.36,1.84,5.63
Michigan,2003,3,,2.41,2.39,5.73
Michigan,2003,4,,2.43,2.15,5.94
Michigan,2003,5,,2.45,2.13,6.28
Michigan,2003,6,,2.43,2.22,6.08
Michigan,2003,7,,2.26,1.79,6.04
Michigan,2003,8,,2.23,1.53,5.91
Michigan,2003,9,,2.28,1.52,6.16
Michigan,2003,10,,2.06,1.51,6.55
Michigan,2003,11,,2.09,1.63,6.96
Michigan,2003,12,,2.23,1.96,7.06
Michigan,2004,1,,2.35,1.88,7.25
Michigan,2004,2,,2.62,,8.21
Michigan,2004,3,,2.78,2.07,9.01
Michigan,2004,4,,2.92,2.07,9.57
Michigan,2004,5,,2.82,2.07,9.54
Michigan,2004,6,,2.77,2.09,9.01
Michigan,2004,7,,2.42,1.66,8.24
Michigan,2004,8,,2.38,1.55,7.18
Michigan,2004,9,,2.29,1.6,5.83
Michigan,2004,10,,2.13,1.49,5.41
Michigan,2004,11,,1.93,1.96,5.37
Michigan,2004,12,,1.88,2.1,5.44
Michigan,2005,1,,2.0,2.21,5.38
Michigan,2005,2,,1.86,2.15,5.31
Michigan,2005,3,,1.94,2.23,6.06
Michigan,2005,4,,1.88,2.12,5.97
Michigan,2005,5,,1.93,2.01,6.04
Michigan,2005,6,,2.0,1.65,6.55
Michigan,2005,7,,2.17,2.06,6.81
Michigan,2005,8,,2.03,1.75,6.27
Michigan,2005,9,,1.83,1.81,5.81
Michigan,2005,10,,1.71,1.88,5.78
Michigan,2005,11,,1.62,1.81,5.62
Michigan,2005,12,,1.66,2.12,5.67
Michigan,2006,1,,1.85,1.82,5.93
Michigan,2006,2,,1.93,1.89,5.81
Michigan,2006,3,,1.95,1.93,5.62
Michigan,2006,4,,2.04,2.01,5.64
Michigan,2006,5,,2.16,2.0,5.72
Michigan,2006,6,,2.11,1.87,5.7
Michigan,2006,7,,2.18,1.83,5.65
Michigan,2006,8,,2.05,1.7,5.4
Michigan,2006,9,,2.05,1.68,5.32
Michigan,2006,10,,2.42,1.88,5.47
Michigan,2006,11,,2.83,2.26,5.98
Michigan,2006,12,,2.97,1.99,6.09
Michigan,2007,1,,3.2,1.93,6.28
Michigan,2007,2,,3.42,2.43,6.81
Michigan,2007,3,,3.37,2.59,6.67
Michigan,2007,4,,3.36,2.49,6.79
Michigan,2007,5,,3.49,2.61,7.1
Michigan,2007,6,,3.75,2.67,7.45
Michigan,2007,7,,3.38,2.51,7.56
Michigan,2007,8,,3.3,2.47,7.57
Michigan,2007,9,,3.38,2.81,8.07
Michigan,2007,10,,3.19,2.86,8.24
Michigan,2007,11,,3.37,3.45,8.99
Michigan,2007,12,,3.81,3.13,9.18
Michigan,2008,1,,4.07,3.53,10.0
Michigan,2008,2,,4.67,3.67,10.9
Michigan,2008,3,,4.81,4.19,11.0
Michigan,2008,4,,5.1,3.98,11.4
Michigan,2008,5,,5.45,4.2,12.0
Michigan,2008,6,,5.88,4.01,13.1
Michigan,2008,7,,5.47,3.93,13.9
Michigan,2008,8,,5.07,3.52,12.4
Michigan,2008,9,,5.02,3.28,10.2
Michigan,2008,10,,4.15,3.39,9.79
Michigan,2008,11,,4.05,3.45,9.17
Michigan,2008,12,,3.95,2.91,9.06
Michigan,2009,1,,4.12,4.19,9.74
Michigan,2009,2,,3.67,3.54,9.63
Michigan,2009,3,,3.67,2.61,9.09
Michigan,2009,4,,3.76,3.04,9.89
Michigan,2009,5,,3.87,2.69,10.8
Michigan,2009,6,,4.01,3.14,11.6
Michigan,2009,7,,3.41,2.63,11.0
Michigan,2009,8,,3.35,2.08,11.0
Michigan,2009,9,,3.33,2.1,10.1
Michigan,2009,10,,3.45,2.17,9.4
Michigan,2009,11,,3.52,2.2,9.5
Michigan,2009,12,,3.48,2.56,9.91
Michigan,2010,1,,3.56,2.53,9.67
Michigan,2010,2,,3.32,2.66,9.5
Michigan,2010,3,,3.35,2.63,9.4
Michigan,2010,4,,3.32,2.87,9.51
Michigan,2010,5,,3.44,2.84,9.54
Michigan,2010,6,,3.45,2.67,9.49
Michigan,2010,7,,3.55,2.29,9.8
Michigan,2010,8,,3.78,2.21,10.2
Michigan,2010,9,,4.03,2.37,9.71
Michigan,2010,10,,4.49,2.67,10.3
Michigan,2010,11,,4.85,2.99,11.4
Michigan,2010,12,,5.15,3.17,11.9
Michigan,2011,1,,5.25,3.74,11.8
Michigan,2011,2,,5.85,3.79,12.3
Michigan,2011,3,,5.84,3.34,12.2
Michigan,2011,4,,6.6,3.8,12.7
Michigan,2011,5,,6.44,4.31,12.6
Michigan,2011,6,,6.77,4.06,13.1
Michigan,2011,7,,6.82,3.46,13.2
Michigan,2011,8,,7.22,3.27,13.3
Michigan,2011,9,,6.71,3.52,13.0
Michigan,2011,10,,5.8,4.16,11.6
Michigan,2011,11,,5.7,4.16,11.5
Michigan,2011,12,,5.64,,11.2
Michigan,2012,1,,5.97,4.11,11.7
Michigan,2012,2,,6.14,,12.1
Michigan,2012,3,,6.44,3.77,12.9
Michigan,2012,4,,6.24,4.52,13.7
Michigan,2012,5,,6.18,4.46,13.7
Michigan,2012,6,,6.35,,13.9
Michigan,2012,7,,7.63,4.23,15.5
Michigan,2012,8,,7.96,4.12,15.9
Michigan,2012,9,,6.92,,13.6
Michigan,2012,10,,6.81,4.05,14.0
Michigan,2012,11,,6.71,,13.8
Michigan,2012,12,,6.93,4.14,14.1
Michigan,2013,1,,6.81,4.32,13.5
Michigan,2013,2,,6.92,,13.6
Michigan,2013,3,,6.98,,14.2
Michigan,2013,4,,6.58,,13.8
Michigan,2013,5,,6.65,4.38,14.5
Michigan,2013,6,,6.79,,15.0
Michigan,2013,7,,6.65,,15.0
Michigan,2013,8,,6.04,3.51,14.4
Michigan,2013,9,,5.37,3.28,13.0
Michigan,2013,10,,4.46,3.25,12.4
Michigan,2013,11,,4.1,,12.5
Michigan,2013,12,,4.03,2.82,13.0
Michigan,2014,1,,4.13,3.49,12.8
Michigan,2014,2,,4.25,3.84,13.3
Michigan,2014,3,,4.47,4.74,13.8
Michigan,2014,4,,4.68,4.26,14.5
Michigan,2014,5,,4.64,3.45,14.9
Michigan,2014,6,,4.39,3.54,14.4
Michigan,2014,7,,3.93,4.09,13.0
Michigan,2014,8,,3.55,3.55,12.4
Michigan,2014,9,,3.55,3.33,11.2
Michigan,2014,10,,3.51,3.26,10.1
Michigan,2014,11,,3.56,3.27,10.1
Michigan,2014,12,,3.63,,10.1
Michigan,2015,1,,3.75,,10.4
Michigan,2015,2,,3.69,,9.88
Michigan,2015,3,,3.73,3.25,9.91
Michigan,2015,4,,3.78,3.28,10.0
Michigan,2015,5,,3.58,,9.61
Michigan,2015,6,,3.39,,9.68
Michigan,2015,7,,3.88,2.66,10.2
Michigan,2015,8,,3.69,1.91,10.4
Michigan,2015,9,,3.73,1.93,8.93
Michigan,2015,10,,3.65,1.89,8.73
Michigan,2015,11,,3.5,1.84,8.3
Michigan,2015,12,,3.56,,8.4
Michigan,2016,1,,3.65,2.53,8.58
Michigan,2016,2,,3.71,,8.59
Michigan,2016,3,,3.57,2.1,8.7
Michigan,2016,4,,3.66,1.94,9.01
Michigan,2016,5,,3.75,2.29,9.66
Michigan,2016,6,,3.95,,10.5
Michigan,2016,7,,3.77,2.21,10.3
Michigan,2016,8,,3.45,1.77,10.1
Michigan,2016,9,,3.43,2.08,9.68
Michigan,2016,10,,3.36,1.55,9.28
Michigan,2016,11,,3.24,,9.45
Michigan,2016,12,,3.33,,9.76
Michigan,2017,1,,3.45,2.68,9.76
Michigan,2017,2,,3.52,2.79,10.0
Michigan,2017,3,,3.62,2.91,9.97
Michigan,2017,4,,3.58,2.64,9.7
Michigan,2017,5,,3.58,2.74,9.55
Michigan,2017,6,,3.58,3.02,9.43
Michigan,2017,7,,3.62,3.35,9.61
Michigan,2017,8,,3.48,2.54,9.5
Michigan,2017,9,,3.39,2.87,9.28
Michigan,2017,10,,3.28,2.98,9.21
Michigan,2017,11,,3.24,3.22,9.22
Michigan,2017,12,,3.27,3.11,9.34
Michigan,2018,1,,3.34,3.14,9.31
Michigan,2018,2,,3.5,3.12,9.66
Michigan,2018,3,,3.59,3.3,9.98
Michigan,2018,4,,3.74,3.48,10.0
Michigan,2018,5,,3.83,3.46,10.1
Michigan,2018,6,,3.73,3.27,9.85
Michigan,2018,7,,3.71,3.29,9.56
Michigan,2018,8,,3.67,2.99,9.24
Michigan,2018,9,,3.39,3.43,8.72
Michigan,2018,10,,3.5,3.44,8.73
Michigan,2018,11,,3.34,3.59,8.37
Michigan,2018,12,,3.46,3.41,8.49
Michigan,2019,1,,3.62,3.85,8.62
Michigan,2019,2,,3.69,3.62,8.61
Michigan,2019,3,,3.63,3.68,8.7
Michigan,2019,4,,3.6,3.8,8.22
Michigan,2019,5,,3.7,3.75,8.08
Michigan,2019,6,,4.31,,8.42
Michigan,2019,7,,4.49,3.78,8.6
Michigan,2019,8,,4.31,3.24,8.5
Michigan,2019,9,,4.05,3.11,8.54
Michigan,2019,10,,3.98,2.76,8.78
Michigan,2019,11,,3.87,3.68,8.68
Michigan,2019,12,,3.85,,8.95
Michigan,2020,1,,3.92,4.24,9.03
Michigan,2020,2,,4.03,,8.94
Michigan,2020,3,,3.73,3.86,8.9
Michigan,2020,4,,3.42,4.06,8.75
Michigan,2020,5,,3.5,,8.59
Michigan,2020,6,,3.32,4.1,8.8
Michigan,2020,7,,3.45,3.01,8.65
Michigan,2020,8,,3.27,2.67,8.89
Michigan,2020,9,,3.39,3.23,9.45
Michigan,2020,10,,3.67,3.07,9.92
Michigan,2020,11,,3.76,3.38,10.8
Michigan,2020,12,,4.08,2.78,11.3
Michigan,2021,1,,4.29,,11.8
Michigan,2021,2,,4.89,3.45,13.4
Michigan,2021,3,,4.97,4.45,13.2
Michigan,2021,4,,5.31,3.94,13.9
Michigan,2021,5,,5.85,,14.6
Michigan,2021,6,,6.05,3.27,16.2
Michigan,2021,7,,6.05,3.84,15.3
Michigan,2021,8,,6.58,3.46,15.2
Michigan,2021,9,,5.48,3.27,12.9
Michigan,2021,10,,4.91,3.66,12.3
Michigan,2021,11,,5.12,,12.8
Michigan,2021,12,,5.36,5.4,12.5
Michigan,2022,1,,5.47,5.02,13.5
Michigan,2022,2,,5.88,4.81,15.8
Michigan,2022,3,,6.4,,16.0
Michigan,2022,4,,6.8,,16.5
Michigan,2022,5,,7.01,7.0,16.6
Michigan,2022,6,,6.66,,16.8
Michigan,2022,7,,6.5,,16.8
Michigan,2022,8,,6.75,4.64,16.8
Michigan,2022,9,,6.67,4.46,15.6
Michigan,2022,10,,6.36,4.87,13.9
Michigan,2022,11,,6.07,,14.3
Michigan,2022,12,,6.17,4.49,14.6
Minnesota,2000,1,1.68,1.68,1.12,4.32
Minnesota,2000,2,1.69,1.76,1.06,4.55
Minnesota,2000,3,1.68,1.81,1.07,4.71
Minnesota,2000,4,1.8,1.87,1.22,4.83
Minnesota,2000,5,1.75,1.94,1.04,5.03
Minnesota,2000,6,1.71,1.82,1.19,4.77
Minnesota,2000,7,1.57,1.57,0.96,4.39
Minnesota,2000,8,1.41,1.4,0.87,4.28
Minnesota,2000,9,1.49,1.43,0.84,4.41
Minnesota,2000,10,1.38,1.6,0.95,4.26
Minnesota,2000,11,1.66,1.7,1.01,4.44
Minnesota,2000,12,1.78,1.79,1.05,4.59
Minnesota,2001,1,1.8,1.81,1.13,4.55
Minnesota,2001,2,1.75,1.8,1.18,4.28
Minnesota,2001,3,1.74,1.76,1.13,4.27
Minnesota,2001,4,1.73,1.77,1.16,4.12
Minnesota,2001,5,1.62,1.68,1.12,4.12
Minnesota,2001,6,1.48,1.67,1.09,4.28
Minnesota,2001,7,1.54,1.72,1.24,4.57
Minnesota,2001,8,1.53,1.73,1.18,4.63
Minnesota,2001,9,1.45,1.69,1.26,4.32
Minnesota,2001,10,1.54,1.68,1.46,3.94
Minnesota,2001,11,1.72,1.71,1.72,3.96
Minnesota,2001,12,1.72,1.79,1.83,4.03
Minnesota,2002,1,2.0,1.81,1.91,4.01
Minnesota,2002,2,1.83,1.79,1.81,4.0
Minnesota,2002,3,1.74,1.82,1.91,4.16
Minnesota,2002,4,2.0,1.76,1.91,4.28
Minnesota,2002,5,,1.8,1.77,4.46
Minnesota,2002,6,2.15,1.82,1.91,4.75
Minnesota,2002,7,1.97,1.97,1.6,5.16
Minnesota,2002,8,1.75,2.2,1.59,5.32
Minnesota,2002,9,1.93,2.27,1.6,5.19
Minnesota,2002,10,2.36,2.2,1.62,5.09
Minnesota,2002,11,2.11,2.12,1.64,5.27
Minnesota,2002,12,2.55,2.15,1.82,5.33
Minnesota,2003,1,3.04,2.17,2.0,5.39
Minnesota,2003,2,2.28,2.15,1.94,5.46
Minnesota,2003,3,2.51,2.16,1.85,5.47
Minnesota,2003,4,2.49,2.19,1.87,5.68
Minnesota,2003,5,3.09,2.24,1.78,5.94
Minnesota,2003,6,,2.23,1.59,5.93
Minnesota,2003,7,2.35,2.1,1.35,5.73
Minnesota,2003,8,2.29,2.03,1.25,5.62
Minnesota,2003,9,2.35,2.05,1.3,5.82
Minnesota,2003,10,,1.99,1.34,6.25
Minnesota,2003,11,2.65,2.07,1.32,6.98
Minnesota,2003,12,,2.17,1.43,7.07
Minnesota,2004,1,,2.28,1.47,7.53
Minnesota,2004,2,,2.37,1.49,8.16
Minnesota,2004,3,,2.57,1.67,9.06
Minnesota,2004,4,,2.75,1.61,9.66
Minnesota,2004,5,,2.68,1.65,9.64
Minnesota,2004,6,,2.64,1.58,9.18
Minnesota,2004,7,2.45,2.47,1.31,8.38
Minnesota,2004,8,1.99,2.27,1.21,6.93
Minnesota,2004,9,1.64,2.17,1.33,6.0
Minnesota,2004,10,1.86,2.13,1.33,5.9
Minnesota,2004,11,2.31,2.03,1.26,5.71
Minnesota,2004,12,2.03,1.93,1.45,5.55
Minnesota,2005,1,2.56,1.94,1.45,5.53
Minnesota,2005,2,,1.86,1.42,5.45
Minnesota,2005,3,2.41,1.92,1.55,5.96
Minnesota,2005,4,1.94,1.9,1.47,6.13
Minnesota,2005,5,,1.9,1.41,6.26
Minnesota,2005,6,,1.95,1.47,6.49
Minnesota,2005,7,1.96,1.97,1.44,6.45
Minnesota,2005,8,,1.82,1.4,6.11
Minnesota,2005,9,,1.71,1.46,5.75
Minnesota,2005,10,,1.69,1.38,5.7
Minnesota,2005,11,,1.63,1.41,5.56
Minnesota,2005,12,,1.72,1.5,5.65
Minnesota,2006,1,,1.79,1.59,5.68
Minnesota,2006,2,,1.83,1.59,5.45
Minnesota,2006,3,1.91,1.85,1.56,5.39
Minnesota,2006,4,,1.9,1.55,5.34
Minnesota,2006,5,,1.95,1.59,5.51
Minnesota,2006,6,,1.93,1.69,5.46
Minnesota,2006,7,1.91,1.97,1.69,5.43
Minnesota,2006,8,2.15,1.93,1.73,5.09
Minnesota,2006,9,2.51,1.96,1.69,5.06
Minnesota,2006,10,2.52,2.33,1.88,5.29
Minnesota,2006,11,2.66,2.67,2.14,5.95
Minnesota,2006,12,2.64,2.81,2.15,5.94
Minnesota,2007,1,2.66,2.94,2.12,6.11
Minnesota,2007,2,3.12,3.26,2.2,6.69
Minnesota,2007,3,3.06,3.16,2.34,6.75
Minnesota,2007,4,2.85,3.15,2.56,6.76
Minnesota,2007,5,3.22,3.22,2.58,6.97
Minnesota,2007,6,3.16,3.2,2.38,7.2
Minnesota,2007,7,3.01,3.02,2.16,7.21
Minnesota,2007,8,3.28,3.09,2.17,7.53
Minnesota,2007,9,3.66,3.14,2.17,7.88
Minnesota,2007,10,4.53,3.16,2.14,8.07
Minnesota,2007,11,3.87,3.2,2.42,8.96
Minnesota,2007,12,3.69,3.44,2.56,9.6
Minnesota,2008,1,3.76,3.81,2.59,9.77
Minnesota,2008,2,4.01,4.24,3.03,11.3
Minnesota,2008,3,3.81,4.56,3.18,11.3
Minnesota,2008,4,4.76,4.95,3.26,11.9
Minnesota,2008,5,4.12,4.84,3.38,11.9
Minnesota,2008,6,,5.07,3.34,12.4
Minnesota,2008,7,,4.64,3.13,12.8
Minnesota,2008,8,,4.82,2.95,12.7
Minnesota,2008,9,,4.91,2.71,11.0
Minnesota,2008,10,,4.4,2.42,10.3
Minnesota,2008,11,4.83,4.31,2.24,9.49
Minnesota,2008,12,,4.13,2.17,9.5
Minnesota,2009,1,,4.33,2.14,9.95
Minnesota,2009,2,,3.69,1.96,9.33
Minnesota,2009,3,,3.8,1.9,8.97
Minnesota,2009,4,,3.68,2.02,9.69
Minnesota,2009,5,,3.77,2.13,10.5
Minnesota,2009,6,,4.02,2.07,11.3
Minnesota,2009,7,3.54,3.61,1.69,10.7
Minnesota,2009,8,,3.24,1.74,10.5
Minnesota,2009,9,,3.17,1.59,9.54
Minnesota,2009,10,,3.6,1.74,9.38
Minnesota,2009,11,,3.57,1.98,9.32
Minnesota,2009,12,,3.51,1.96,9.63
Minnesota,2010,1,,3.55,2.07,9.59
Minnesota,2010,2,4.48,3.57,1.98,9.16
Minnesota,2010,3,,3.41,2.33,9.08
Minnesota,2010,4,,3.23,1.89,9.23
Minnesota,2010,5,,3.33,1.7,9.15
Minnesota,2010,6,,3.39,1.98,9.1
Minnesota,2010,7,3.86,3.37,2.05,9.41
Minnesota,2010,8,,3.42,2.05,9.87
Minnesota,2010,9,,3.79,2.15,9.48
Minnesota,2010,10,,3.96,2.19,9.69
Minnesota,2010,11,,4.18,2.57,10.5
Minnesota,2010,12,,4.42,2.73,11.3
Minnesota,2011,1,3.83,4.76,2.87,11.2
Minnesota,2011,2,,5.36,3.12,12.1
Minnesota,2011,3,,5.25,3.09,12.5
Minnesota,2011,4,4.07,5.79,3.17,12.5
Minnesota,2011,5,,5.41,3.18,12.7
Minnesota,2011,6,5.69,5.79,3.22,12.8
Minnesota,2011,7,4.9,5.83,3.13,12.8
Minnesota,2011,8,,6.49,2.94,13.0
Minnesota,2011,9,,6.43,3.1,11.9
Minnesota,2011,10,5.5,5.42,3.12,11.5
Minnesota,2011,11,,5.57,3.23,11.5
Minnesota,2011,12,,5.52,3.44,11.2
Minnesota,2012,1,,5.85,3.26,11.7
Minnesota,2012,2,,6.05,3.4,12.0
Minnesota,2012,3,,6.19,3.53,12.8
Minnesota,2012,4,5.03,6.06,3.61,13.7
Minnesota,2012,5,,6.06,3.59,13.7
Minnesota,2012,6,,6.19,3.63,13.6
Minnesota,2012,7,,6.87,3.59,15.2
Minnesota,2012,8,,7.54,3.56,16.6
Minnesota,2012,9,,6.47,3.54,14.2
Minnesota,2012,10,,6.56,3.57,14.1
Minnesota,2012,11,,6.86,3.79,14.1
Minnesota,2012,12,,6.68,3.63,14.1
Minnesota,2013,1,,6.77,3.69,14.2
Minnesota,2013,2,,6.88,4.02,14.4
Minnesota,2013,3,,6.95,4.35,14.4
Minnesota,2013,4,,6.75,3.89,14.2
Minnesota,2013,5,7.04,6.83,3.97,14.7
Minnesota,2013,6,,6.81,3.92,14.8
Minnesota,2013,7,5.74,6.78,4.11,15.0
Minnesota,2013,8,6.36,6.24,3.85,14.3
Minnesota,2013,9,6.18,5.69,3.43,13.3
Minnesota,2013,10,,5.2,3.68,12.5
Minnesota,2013,11,,4.3,3.09,12.6
Minnesota,2013,12,,4.51,3.31,12.7
Minnesota,2014,1,6.75,4.38,3.55,12.6
Minnesota,2014,2,6.32,4.19,3.77,12.9
Minnesota,2014,3,,4.35,3.96,13.3
Minnesota,2014,4,5.5,4.48,3.87,14.4
Minnesota,2014,5,,4.43,3.87,14.0
Minnesota,2014,6,5.95,4.38,3.94,14.2
Minnesota,2014,7,5.21,3.95,3.72,13.0
Minnesota,2014,8,5.71,3.46,3.33,12.6
Minnesota,2014,9,4.97,3.22,3.0,11.6
Minnesota,2014,10,4.93,3.51,3.12,10.0
Minnesota,2014,11,5.38,3.51,3.0,9.95
Minnesota,2014,12,5.45,3.73,2.89,10.1
Minnesota,2015,1,5.67,3.71,3.08,10.2
Minnesota,2015,2,5.43,3.63,2.97,9.74
Minnesota,2015,3,5.24,3.66,3.08,9.52
Minnesota,2015,4,5.45,3.6,2.94,9.73
Minnesota,2015,5,4.97,3.56,2.61,9.51
Minnesota,2015,6,5.33,3.46,2.88,9.4
Minnesota,2015,7,5.33,3.65,2.21,9.74
Minnesota,2015,8,5.58,3.46,2.01,9.65
Minnesota,2015,9,5.36,3.42,1.94,8.73
Minnesota,2015,10,4.93,3.49,1.88,8.64
Minnesota,2015,11,5.28,3.42,2.39,8.52
Minnesota,2015,12,5.22,3.43,2.12,8.54
Minnesota,2016,1,4.99,3.44,2.31,8.32
Minnesota,2016,2,4.94,3.31,1.9,8.12
Minnesota,2016,3,5.76,3.24,2.02,8.16
Minnesota,2016,4,5.26,3.32,1.79,8.81
Minnesota,2016,5,4.26,3.49,1.98,9.69
Minnesota,2016,6,5.17,3.65,1.82,9.88
Minnesota,2016,7,,3.47,1.83,10.0
Minnesota,2016,8,2.94,3.04,2.0,9.76
Minnesota,2016,9,3.56,2.96,2.13,9.14
Minnesota,2016,10,4.16,3.15,2.35,9.06
Minnesota,2016,11,,3.1,1.89,9.25
Minnesota,2016,12,4.14,3.21,2.14,9.29
Minnesota,2017,1,4.37,3.21,2.06,9.38
Minnesota,2017,2,4.22,3.25,2.07,9.52
Minnesota,2017,3,4.1,3.31,2.19,9.56
Minnesota,2017,4,3.94,3.24,2.12,9.37
Minnesota,2017,5,,3.31,2.13,9.33
Minnesota,2017,6,4.37,3.29,2.14,9.11
Minnesota,2017,7,4.2,3.3,2.17,9.29
Minnesota,2017,8,4.11,3.07,2.06,8.88
Minnesota,2017,9,,2.99,2.05,9.08
Minnesota,2017,10,,3.02,2.09,9.06
Minnesota,2017,11,4.43,2.92,2.16,9.07
Minnesota,2017,12,4.32,2.98,1.97,8.98
Minnesota,2018,1,4.39,3.06,2.11,9.13
Minnesota,2018,2,4.39,3.12,2.41,9.24
Minnesota,2018,3,4.44,3.37,2.29,9.91
Minnesota,2018,4,4.12,3.38,2.31,9.47
Minnesota,2018,5,4.08,3.5,2.39,9.73
Minnesota,2018,6,,3.43,2.44,9.23
Minnesota,2018,7,4.03,3.32,2.47,8.75
Minnesota,2018,8,4.15,3.21,2.18,8.7
Minnesota,2018,9,4.21,3.1,2.34,8.32
Minnesota,2018,10,,3.23,2.51,8.61
Minnesota,2018,11,,3.26,2.6,8.36
Minnesota,2018,12,,3.39,2.35,8.54
Minnesota,2019,1,,3.36,,8.58
Minnesota,2019,2,4.46,3.41,2.57,8.38
Minnesota,2019,3,4.41,3.47,2.71,8.57
Minnesota,2019,4,,3.36,3.11,8.11
Minnesota,2019,5,,3.51,2.95,8.03
Minnesota,2019,6,,3.74,3.41,8.27
Minnesota,2019,7,,3.88,3.13,8.31
Minnesota,2019,8,4.48,3.71,2.78,8.09
Minnesota,2019,9,4.35,3.57,2.26,8.41
Minnesota,2019,10,,3.63,2.41,8.33
Minnesota,2019,11,4.47,3.48,2.5,8.49
Minnesota,2019,12,,3.51,2.37,8.4
Minnesota,2020,1,4.3,3.59,2.61,8.44
Minnesota,2020,2,,3.58,2.64,7.84
Minnesota,2020,3,,3.49,2.61,7.46
Minnesota,2020,4,,3.14,2.69,7.99
Minnesota,2020,5,,3.09,2.73,8.17
Minnesota,2020,6,,3.07,2.9,8.26
Minnesota,2020,7,4.34,3.04,2.75,8.3
Minnesota,2020,8,4.4,2.85,2.52,8.55
Minnesota,2020,9,,2.95,2.22,9.02
Minnesota,2020,10,4.26,3.36,2.3,9.48
Minnesota,2020,11,,3.58,2.6,9.91
Minnesota,2020,12,,3.73,2.48,10.4
Minnesota,2021,1,4.31,3.92,2.42,11.3
Minnesota,2021,2,4.25,4.57,2.89,13.1
Minnesota,2021,3,4.22,4.73,3.15,13.6
Minnesota,2021,4,4.31,4.9,3.55,14.0
Minnesota,2021,5,4.57,5.34,2.98,14.8
Minnesota,2021,6,5.08,5.45,3.16,14.4
Minnesota,2021,7,4.63,5.69,3.67,13.9
Minnesota,2021,8,5.0,6.13,3.34,13.4
Minnesota,2021,9,5.25,5.65,3.76,12.1
Minnesota,2021,10,,5.0,4.51,12.0
Minnesota,2021,11,,5.19,5.14,12.1
Minnesota,2021,12,5.31,5.22,5.66,12.5
Minnesota,2022,1,,5.23,5.27,12.7
Minnesota,2022,2,,5.86,5.69,14.8
Minnesota,2022,3,,6.33,5.91,15.6
Minnesota,2022,4,,6.81,6.62,15.7
Minnesota,2022,5,,6.8,6.08,16.0
Minnesota,2022,6,,6.99,6.13,16.4
Minnesota,2022,7,,6.95,5.41,15.1
Minnesota,2022,8,,7.09,4.75,14.4
Minnesota,2022,9,,7.13,4.32,13.9
